date,temperature,humidity,luminosity
2019-11-27 16:53:04.618,24.0,27.0,103
2019-11-27 16:53:02.337,24.0,27.0,103
2019-11-27 16:53:00.059,24.0,27.0,102
2019-11-27 16:52:57.782,24.0,27.0,101
2019-11-27 16:52:55.505,24.0,27.0,105
2019-11-27 16:52:53.223,24.0,27.0,105
2019-11-27 16:52:50.946,24.0,27.0,105
2019-11-27 16:52:48.669,24.0,27.0,105
2019-11-27 16:52:46.388,24.0,26.9,105
2019-11-27 16:52:44.110,24.0,26.9,105
2019-11-27 16:52:41.833,24.0,26.9,105
2019-11-27 16:52:39.555,24.0,26.9,104
2019-11-27 16:52:37.274,24.0,26.9,105
2019-11-27 16:52:34.997,24.0,26.9,100
2019-11-27 16:52:32.719,24.0,26.9,100
2019-11-27 16:52:30.438,24.0,26.9,100
2019-11-27 16:52:28.161,24.0,26.9,102
2019-11-27 16:52:25.884,24.0,26.9,100
2019-11-27 16:52:23.606,24.0,26.9,100
2019-11-27 16:52:21.324,24.0,26.9,100
2019-11-27 16:52:19.047,24.0,26.9,100
2019-11-27 16:52:16.769,24.0,26.8,105
2019-11-27 16:52:14.488,24.0,26.9,105
2019-11-27 16:52:12.211,24.0,26.9,105
2019-11-27 16:52:09.934,24.0,26.8,98
2019-11-27 16:52:07.656,24.0,26.9,106
2019-11-27 16:52:05.376,24.0,26.9,105
2019-11-27 16:52:03.097,24.0,26.9,106
2019-11-27 16:52:00.820,24.0,26.9,105
2019-11-27 16:51:58.543,24.0,26.9,103
2019-11-27 16:51:56.262,24.0,26.9,105
2019-11-27 16:51:53.984,24.0,26.9,106
2019-11-27 16:51:51.707,24.0,26.9,106
2019-11-27 16:51:49.425,24.0,26.9,106
2019-11-27 16:51:47.148,24.0,26.9,106
2019-11-27 16:51:44.870,24.0,26.9,106
2019-11-27 16:51:42.594,24.0,26.9,106
2019-11-27 16:51:40.312,24.0,26.9,105
2019-11-27 16:51:38.035,24.0,26.9,105
2019-11-27 16:51:35.757,24.0,26.9,104
2019-11-27 16:51:33.476,24.0,26.9,105
2019-11-27 16:51:31.198,24.0,26.9,106
2019-11-27 16:51:28.921,24.0,26.9,106
2019-11-27 16:51:26.644,24.0,26.9,106
2019-11-27 16:51:24.363,24.0,26.9,105
2019-11-27 16:51:22.085,24.0,27.0,105
2019-11-27 16:51:19.808,24.0,27.0,105
2019-11-27 16:51:17.526,24.0,27.0,105
2019-11-27 16:51:15.249,24.0,27.0,105
2019-11-27 16:51:12.972,24.0,27.1,105
2019-11-27 16:51:10.695,24.0,27.1,105
2019-11-27 16:51:08.413,24.0,27.1,105
2019-11-27 16:51:06.135,24.0,27.1,105
2019-11-27 16:51:03.858,24.0,27.2,105
2019-11-27 16:51:01.580,24.0,27.2,105
2019-11-27 16:50:59.303,24.0,27.2,105
2019-11-27 16:50:57.022,24.0,27.2,105
2019-11-27 16:50:54.745,24.0,27.2,105
2019-11-27 16:50:52.467,24.0,27.1,105
2019-11-27 16:50:50.190,24.0,27.1,105
2019-11-27 16:50:47.912,24.0,27.1,105
2019-11-27 16:50:45.631,24.1,27.1,105
2019-11-27 16:50:43.355,24.0,27.0,105
2019-11-27 16:50:41.077,24.0,26.9,105
2019-11-27 16:50:38.799,24.0,26.9,105
2019-11-27 16:50:36.518,24.0,26.9,102
2019-11-27 16:50:34.240,24.0,26.9,100
2019-11-27 16:50:31.963,24.0,26.9,99
2019-11-27 16:50:29.681,24.0,26.9,98
2019-11-27 16:50:27.405,24.0,26.8,99
2019-11-27 16:50:25.127,24.0,26.8,100
2019-11-27 16:50:22.850,24.0,26.8,100
2019-11-27 16:50:20.568,24.0,26.9,98
2019-11-27 16:50:18.291,24.0,26.9,98
2019-11-27 16:50:16.013,24.0,26.9,97
2019-11-27 16:50:13.732,24.0,27.0,98
2019-11-27 16:50:11.455,24.0,27.0,95
2019-11-27 16:50:09.179,24.0,27.1,95
2019-11-27 16:50:06.900,24.0,27.1,99
2019-11-27 16:50:04.619,24.0,27.1,97
2019-11-27 16:50:02.341,24.0,27.1,98
2019-11-27 16:50:00.064,24.0,27.1,98
2019-11-27 16:49:57.787,24.0,27.1,101
2019-11-27 16:49:55.510,24.0,27.1,101
2019-11-27 16:49:53.232,24.0,27.1,101
2019-11-27 16:49:50.951,24.0,27.2,101
2019-11-27 16:49:48.673,24.0,27.2,101
2019-11-27 16:49:46.396,24.0,27.1,101
2019-11-27 16:49:44.118,24.0,27.0,98
2019-11-27 16:49:41.838,24.0,27.0,96
2019-11-27 16:49:39.560,24.0,26.9,100
2019-11-27 16:49:37.283,24.0,26.9,98
2019-11-27 16:49:35.001,23.9,26.9,99
2019-11-27 16:49:32.724,24.0,26.9,98
2019-11-27 16:49:30.446,23.9,27.0,97
2019-11-27 16:49:28.169,23.9,27.0,99
2019-11-27 16:49:25.892,23.9,27.0,100
2019-11-27 16:49:23.611,23.9,27.1,80
2019-11-27 16:49:21.335,23.9,27.1,81
2019-11-27 16:49:19.054,23.9,27.1,81
2019-11-27 16:49:16.776,23.9,27.1,80
2019-11-27 16:49:14.500,23.9,27.1,81
2019-11-27 16:49:12.218,23.9,27.1,80
2019-11-27 16:49:09.941,23.9,27.1,82
2019-11-27 16:49:07.664,23.9,27.2,81
2019-11-27 16:49:05.382,23.9,27.2,81
2019-11-27 16:49:03.104,23.9,27.3,81
2019-11-27 16:49:00.826,23.9,27.3,81
2019-11-27 16:48:58.549,23.8,27.3,81
2019-11-27 16:48:56.273,23.9,27.4,81
2019-11-27 16:48:53.991,23.8,27.2,81
2019-11-27 16:48:51.713,23.9,27.3,80
2019-11-27 16:48:49.436,23.8,27.2,80
2019-11-27 16:48:47.158,23.8,27.2,80
2019-11-27 16:48:44.877,23.8,27.2,78
2019-11-27 16:48:42.600,23.8,27.2,82
2019-11-27 16:48:40.323,23.8,27.2,81
2019-11-27 16:48:38.041,23.8,27.2,81
2019-11-27 16:48:35.764,23.8,27.3,80
2019-11-27 16:48:33.486,23.8,27.3,77
2019-11-27 16:48:31.209,23.8,27.3,78
2019-11-27 16:48:28.932,23.8,27.3,78
2019-11-27 16:48:26.650,23.8,27.3,78
2019-11-27 16:48:24.373,23.8,27.2,80
2019-11-27 16:48:22.095,23.8,27.0,79
2019-11-27 16:48:19.818,23.8,26.9,79
2019-11-27 16:48:17.537,23.8,26.9,82
2019-11-27 16:48:15.260,23.8,26.9,86
2019-11-27 16:48:12.983,23.8,26.9,94
2019-11-27 16:48:10.701,23.8,26.8,95
2019-11-27 16:48:08.424,23.8,26.8,92
2019-11-27 16:48:06.146,23.8,26.8,89
2019-11-27 16:48:03.869,23.8,26.9,91
2019-11-27 16:48:01.588,23.8,26.9,89
2019-11-27 16:47:59.311,23.8,27.0,90
2019-11-27 16:47:57.033,23.8,27.0,82
2019-11-27 16:47:54.752,23.8,27.0,90
2019-11-27 16:47:52.474,23.8,27.0,97
2019-11-27 16:47:50.197,23.8,27.1,97
2019-11-27 16:47:47.920,23.8,27.0,98
2019-11-27 16:47:45.638,23.8,27.0,98
2019-11-27 16:47:43.361,23.8,27.1,99
2019-11-27 16:47:41.084,23.8,27.0,98
2019-11-27 16:47:38.802,23.8,27.0,98
2019-11-27 16:47:36.525,23.8,27.0,99
2019-11-27 16:47:34.247,23.8,26.9,99
2019-11-27 16:47:31.970,23.8,27.0,98
2019-11-27 16:47:29.688,23.8,26.9,98
2019-11-27 16:47:27.411,23.8,26.9,99
2019-11-27 16:47:25.134,23.8,27.0,99
2019-11-27 16:47:22.852,23.8,27.0,99
2019-11-27 16:47:20.575,23.8,27.0,98
2019-11-27 16:47:18.297,23.8,27.0,99
2019-11-27 16:47:16.016,23.8,27.1,98
2019-11-27 16:47:13.739,23.8,27.2,97
2019-11-27 16:47:11.461,23.8,27.2,98
2019-11-27 16:47:09.184,23.8,27.3,98
2019-11-27 16:47:06.903,23.8,27.3,97
2019-11-27 16:47:04.625,23.8,27.3,97
2019-11-27 16:47:02.348,23.8,27.3,98
2019-11-27 16:47:00.071,23.8,27.4,98
2019-11-27 16:46:57.794,23.8,27.4,97
2019-11-27 16:46:55.512,23.8,27.4,97
2019-11-27 16:46:53.235,23.8,27.4,97
2019-11-27 16:46:50.957,23.8,27.4,97
2019-11-27 16:46:48.680,23.8,27.4,97
2019-11-27 16:46:46.398,23.8,27.4,97
2019-11-27 16:46:44.121,23.8,27.4,97
2019-11-27 16:46:41.844,23.8,27.4,97
2019-11-27 16:46:39.566,23.8,27.4,97
2019-11-27 16:46:37.290,23.8,27.4,97
2019-11-27 16:46:35.008,23.8,27.3,97
2019-11-27 16:46:32.731,23.8,27.3,97
2019-11-27 16:46:30.453,23.8,27.2,96
2019-11-27 16:46:28.176,23.8,27.2,97
2019-11-27 16:46:25.895,23.8,27.1,97
2019-11-27 16:46:23.617,23.8,27.1,98
2019-11-27 16:46:21.341,23.8,27.0,97
2019-11-27 16:46:19.063,23.8,27.0,99
2019-11-27 16:46:16.786,23.8,27.0,100
2019-11-27 16:46:14.504,23.8,27.0,96
2019-11-27 16:46:12.227,23.8,27.1,96
2019-11-27 16:46:09.946,23.8,27.1,92
2019-11-27 16:46:07.669,23.8,27.1,97
2019-11-27 16:46:05.391,23.8,27.1,95
2019-11-27 16:46:03.110,23.8,27.1,91
2019-11-27 16:46:00.832,23.8,27.1,94
2019-11-27 16:45:58.555,23.8,27.1,97
2019-11-27 16:45:56.278,23.8,27.1,96
2019-11-27 16:45:53.997,23.8,27.1,96
2019-11-27 16:45:51.719,23.8,27.2,96
2019-11-27 16:45:49.442,23.9,27.3,97
2019-11-27 16:45:47.160,23.8,27.2,97
2019-11-27 16:45:44.883,23.8,27.2,96
2019-11-27 16:45:42.606,23.8,27.2,97
2019-11-27 16:45:40.328,23.9,27.3,97
2019-11-27 16:45:38.047,23.8,27.1,97
2019-11-27 16:45:35.770,23.8,27.1,97
2019-11-27 16:45:33.492,23.8,27.2,97
2019-11-27 16:45:31.210,23.8,27.2,97
2019-11-27 16:45:28.933,23.8,27.2,97
2019-11-27 16:45:26.656,23.8,27.2,97
2019-11-27 16:45:24.378,23.8,27.2,97
2019-11-27 16:45:22.097,23.8,27.2,97
2019-11-27 16:45:19.819,23.8,27.2,97
2019-11-27 16:45:17.542,23.8,27.2,97
2019-11-27 16:45:15.260,23.9,27.2,97
2019-11-27 16:45:12.983,23.8,27.1,96
2019-11-27 16:45:10.706,23.9,27.1,96
2019-11-27 16:45:08.428,23.8,27.0,96
2019-11-27 16:45:06.147,23.8,27.0,95
2019-11-27 16:45:03.869,23.8,27.0,95
2019-11-27 16:45:01.592,23.8,27.0,96
2019-11-27 16:44:59.310,23.8,27.0,95
2019-11-27 16:44:57.033,23.8,27.1,93
2019-11-27 16:44:54.756,23.8,27.2,93
2019-11-27 16:44:52.478,23.8,27.2,92
2019-11-27 16:44:50.198,23.8,27.2,95
2019-11-27 16:44:47.921,23.8,27.2,95
2019-11-27 16:44:45.643,23.8,27.2,95
2019-11-27 16:44:43.361,23.8,27.3,94
2019-11-27 16:44:41.084,23.8,27.2,95
2019-11-27 16:44:38.806,23.8,27.2,92
2019-11-27 16:44:36.529,23.8,27.2,96
2019-11-27 16:44:34.247,23.8,27.2,96
2019-11-27 16:44:31.970,23.8,27.2,96
2019-11-27 16:44:29.693,23.8,27.2,96
2019-11-27 16:44:27.412,23.8,27.2,96
2019-11-27 16:44:25.134,23.8,27.2,97
2019-11-27 16:44:22.857,23.8,27.2,97
2019-11-27 16:44:20.581,23.8,27.2,97
2019-11-27 16:44:18.299,23.8,27.2,96
2019-11-27 16:44:16.022,23.9,27.3,96
2019-11-27 16:44:13.744,23.8,27.2,96
2019-11-27 16:44:11.467,23.8,27.2,96
2019-11-27 16:44:09.185,23.8,27.2,96
2019-11-27 16:44:06.908,23.8,27.2,97
2019-11-27 16:44:04.631,23.9,27.2,96
2019-11-27 16:44:02.350,23.9,27.2,96
2019-11-27 16:44:00.072,23.9,27.1,97
2019-11-27 16:43:57.795,23.9,27.1,95
2019-11-27 16:43:55.518,23.9,27.1,94
2019-11-27 16:43:53.236,23.9,27.1,95
2019-11-27 16:43:50.959,23.9,27.1,95
2019-11-27 16:43:48.681,23.9,27.1,95
2019-11-27 16:43:46.400,23.9,27.0,96
2019-11-27 16:43:44.122,23.9,27.0,96
2019-11-27 16:43:41.846,23.9,27.0,94
2019-11-27 16:43:39.564,23.9,27.0,96
2019-11-27 16:43:37.287,23.9,27.0,96
2019-11-27 16:43:35.010,23.9,27.0,96
2019-11-27 16:43:32.728,23.9,27.0,96
2019-11-27 16:43:30.451,23.9,27.0,96
